6186319,COMERCIALIZADORA AL GRANO,COMERCIALIZADORA AL GRANO,Minería de sal,6 a 10 personas,RAMÓN BETANCOURT,340,0,RAMÓN SERRANO,28984,VILLA DE ÁLVAREZ,3123085250,,,19.25322369,-103.74919651
6508788,COMPAÑIA MINERA MÉXICO SUIZA,"COMPAÑIA MINERA MEXICO SUIZA, S.A. DE C.V.",Minería de arena y grava para la construcción,11 a 30 personas,CAMINO SIN NOMBRE,,,,28870,MANZANILLO,,,,19.12805254,-104.2611111
6186335,"COMPAÑÍA MINERA SUIZO-MEXICANA, S.A. DE C.V. (ARDICA)",COMPAÑÍA MINERA SUIZO-MEXICANA (ARDICA),Minería de hierro,51 a 100 personas,CARRETERA COLIMA-MINATITLAN KILÓMETRO 49,0,0,BENJAMÍN CAMPOS,0,MINATITLÁN,3121599200,,,19.41388889,-104.01555556
6186324,"CONSORCIO MINERO BENITO JUAREZ PEÑA COLORADA, S.A. DE C.V. (MINA)","CONSORCIO MINERO BENITO JUAREZ PEÑA COLORADA, S.A. DE C.V.",Minería de hierro,251 y más personas,NINGUNO,0,0,CERRO DE LOS JUANES,28750,MINATITLÁN,3143310643,FGUTIERREZ@CMBJPC.COM.MX,,19.386791,-104.091411
6186353,"CONST. Y TRITURACIONES SAN JOSE DE LUMBER, S.A. DE C.V.","CONST. Y TRITURACIONES SAN JOSE DE LUMBER, S.A. DE C.V.",Minería de arena y grava para la construcción,11 a 30 personas,CAMINO DEL RASTRO,4,0,RASTRO MUNICIPAL,28300,ARMERÍA,333290558,,,18.94055556,-103.94722222
6508865,"CONSTRUCCIONES Y TRITURACIONES SAN JOSE DE LUMBER, S.A. DE C.V.","CONSTRUCCIONES Y TRITURACIONES SAN JOSE DE LUMBER, S.A. DE C.V.",Minería de arena y grava para la construcción,11 a 30 personas,A 1.5 KM AL SUR DE LA AUTOPISTA JUNTO AL RIO ARMERIA.,,,,28936,ARMERÍA,,,,18.91861279,-103.94555542
6186333,CONSTRUCTORA VILLA (MINA SALADO A PISCILA),CONSTRUCTORA VILLA,Minería de arena y grava para la construcción,0 a 5 personas,CARRETERA PIHUAMO- PISCILA ENTRONQUE,0,0,PISCILA,0,COLIMA,3121076539,,,19.1825,-103.70222222
6508796,CONSTRUCTORA VILLA DE COLIMA,"CONSTRUCTORA VILLA DE COLIMA, S.A. DE C.V.",Minería de arena y grava para la construcción,0 a 5 personas,CAMINO SIN NOMBRE,,,,28870,MANZANILLO,,,,19.12805507,-104.2611111
6186334,CONSTRUTORA VILLA ( MINA ARROYO SECO-COPALITOS),CONTRUTORA VILLA,Minería de arena y grava para la construcción,0 a 5 personas,TERRA ARROYO SECO-COPALITOS KILÓMETRO 4,0,0,COPALITOS,0,COMALA,3121076539,,,19.30083333,-103.79527778
6186331,"CURSA, S.A. DE C.V.","CURSA, S.A. DE C.V.",Minería de arena y grava para la construcción,0 a 5 personas,CARRETERA VILLA DE ALVARES-MINATITLAN,0,0,JOSÉ MONTES,0,VILLA DE ÁLVAREZ,3082468,,,19.29583333,-103.80444444
6694924,DALUO,"MINING COMPANY DALUO, S.A. DE C.V.",Minería de hierro,0 a 5 personas,CAMINO DE LAS JUNTAS A LAS CANOITAS A 5 KM.,,,PENINSULA DE SANTIAGO,28869,MANZANILLO,3143354888,CHINA-DALUO@HOTMAIL.COM,,19.08550083,-104.19274948
6186352,EL SALERO DE CUYUTLAN,,Minería de sal,11 a 30 personas,CURVA DEL VENADO LA CRUZ,0,0,VENUSTIANO CARRANZA,28880,MANZANILLO,3121345538,,,19.00472222,-104.13361111
6186348,"EMPRESA DE SAL BLANCA DE COLIMA, S.A. DE C.V.",,Minería de sal,31 a 50 personas,EMILIANO ZAPATA,0,0,VENUSTIANO CARRANZA,28880,MANZANILLO,,,,19.01166667,-104.13361111
6186349,ESPARZA SUMINISTROS PÉTREOS DE COLIMA,,Minería de arena y grava para la construcción,6 a 10 personas,CARRETERA VILLA DE ALVAREZ- MINATITLÁN,6,0,LOCALIDAD DE VILLA DE ÁLVAREZ,0,VILLA DE ÁLVAREZ,3123183712,,,19.28055556,-103.81472222
6186365,"EXPLORACION DE YESO, S.A.","EXPLORACION DE YESO, S.A. DE C.V.",Minería de piedra de yeso,11 a 30 personas,PASEO DE TAMARINDOS,400,16,BOSQUES DE LAS LOMAS,11700,IXTLAHUACÁN,52616332,EGAMEZ@USG.COM.MX,WWW.USG.COM,19.02581938,-103.78570818
6189077,"EXPLORACION DE YESO, S.A. DE C.V.","EXPLORACION DE YESO, S.A. DE C.V.",Minería de piedra de yeso,11 a 30 personas,KM. 0 - 900 TURLA - IXTLAHUACAN,900,0,PREDIO EL GRILLO,28920,TECOMÁN,3143364410,RGODINEZ@USG.COM.MX,,18.92971782,-103.87407892
6716283,FOREVER STEP RESOURCE MÉXICO LTD,"FOREVER STEP RESOURCE MEXICO LTD, S. DE R.L. DE C.V.",Minería de cobre,6 a 10 personas,LIBRAMIENTO COLOMOS ENTRONQUE AUTOPISTA MARGEN IZQUIERDO KILOMETRO 3 + 300,0,,San Isidro,28800,MANZANILLO,13141094932,,,19.02277779,-104.23083332
6186340,GM AGREGADOS Y SERVICIOS,"GM AGREGADOS Y SERVICIOS, S.A. DE C.V.",Minería de arena y grava para la construcción,6 a 10 personas,ARROYO SECO - DESERT GLORY,0,0,LA PAROTA,28970,VILLA DE ÁLVAREZ,443121070738,AMMAQUINARIA@GMAIL.COM,,19.25777778,-103.83138889
6186341,GRUPO MINERO GUASIMAS,"PÉTREOS DEL PACIFICO IVANOV, S.A. DE C.V.",Minería de arena y grava para la construcción,11 a 30 personas,NARANJO,4,0,LAS GUASIMAS,28613,COLIMA,3121212667,GRUPOMINEROGUASIMAS@HOTMAIL.COM,,19.11638889,-103725
6729121,GRUPO MINERO LA FUNDICION,"GRUPO MINERO LA FUNDICION, S.A. DE C.V.",Minería de arena y grava para la construcción,0 a 5 personas,VIA ESTEVIA 1,0,,San Sebastian,28646,COLIMA,,J.ESTEBANG@HOTMAIL.COM,,19125,-103.7225
6186328,"GRUPO MINERO PHILOUS DE MEXICO, S.A. DE C.V.","GRUPO MINERO PHILOUS DE MEXICO, S.A. DE C.V.",Minería de hierro,6 a 10 personas,GENERAL LÁZARO CÁRDENAS,698,0,LAS BRISAS,28210,MANZANILLO,3143336370,,,19.06927381,-104.3023242
6186354,"INFRAESTRUCTURA LOGISTICA, S.A. DE C.V.","INFRAESTRUCTURA LOGISTICA, S.A. DE C.V.",Minería de arena y grava para la construcción,51 a 100 personas,NINGUNO,0,0,BAYARDO,28934,TECOMÁN,3133242027,JOSERAMON@BOGAVANTE.COM.MX,WWW.BOGAVANTE.COM.MX,18.94047976,-103.94350272
6721220,"JINLONG DONGLI MINERA INTERNATIONAL, S.A. DE C.V.","JINLONG DONGLI MINERA INTERNATIONAL, S.A. DE C.V.",Minería de hierro,0 a 5 personas,NINGUNO,0,,MORELOS,28217,MANZANILLO,,,NO,19.06475353,-104.25009303
6186332,LA FUNDICION,,Minería de arena y grava para la construcción,0 a 5 personas,CARRETERA LAS GUASIMAS-DER- KILÓMETRO 3,0,0,LAS GUASIMAS,0,COLIMA,3316117268,,,19.11638889,-103725
6189076,"LAS ENCINAS, S.A. DE C.V.","LAS ENCINAS, S.A. DE C.V. (PELLETIZADORA)",Minería de hierro,251 y más personas,DOMICILIO CONOCIDO,0,0,EJIDO BUENAVISTA,28509,CUAUHTÉMOC,3123140044,HBAUTISTA@TERNIUM.COM.MX,,19.25381033,-103.52966496
6189075,"LAS ENCINAS, S.A. DE C.V. (MINA CERRO NAHUATL)","LAS ENCINAS, S.A. DE C.V.",Minería de hierro,0 a 5 personas,ESTACION ALZADA,0,0,CUAUHTEMOC,28509,COQUIMATLÁN,3123140044,JHDELANGEL@TERNIUM.COM.MX,,19.16667899,-103.89637927
6189282,LOCAL DE LA SOCIEDAD COOPERATIVA DE SALINEROS DE COLIMA,"SOCIEDAD COOPERATIVA DE SALINEROS DE COLIMA, S.C.L.",Minería de sal,0 a 5 personas,MIGUEL HIDALGO,24,0,CENTRO,28350,ARMERÍA,13123120101,SALINEROSDECOLIMA@HOTMAIL.COM,WWW.SALINEROSDECOLIMA.COM,18.92001366,-104.06885735
6186322,MATERIALES PETREOS LA CAÑADA SA DE CV,MATERIALES PETREOS LA CAÑADA SA DE CV,Minería de arena y grava para la construcción,0 a 5 personas,BENITO JUÁREZ,1020,0,CENTRO,28984,VILLA DE ÁLVAREZ,3123121663,KENAALVAREZ@HOTMAIL.COM,,19.24794702,-103.74682701
6508868,"MATERIALES PETREOS LA CAÑADA, S.A. DE C.V.","MATERIALES PETREOS LA CAÑADA, S.A. DE C.V.",Minería de arena y grava para la construcción,6 a 10 personas,CARRETERA VILLA DE ALVAREZ-MINATITLAN,0,,EJIDAL,28048,VILLA DE ÁLVAREZ,3123121663,kenaalvarez@hotmail.com,,19.24794701,-103.74682701
6508861,MATERIALES PÉTREOS LA RESOLANA,,Minería de arena y grava para la construcción,0 a 5 personas,CAMINO A LA PAROTA,,,ARMANDO DURAN,28450,COMALA,,,,19.29944512,-103.79500563
6508786,MATERIALES PÉTREOS LA RESOLANA,,Minería de arena y grava para la construcción,6 a 10 personas,CAMINO A LA PAROTA,,,CRIBADOS Y DERIVADOS,28450,COMALA,,,,19.2977772,-103.79694672
6705988,MATERIALES RASAE,"MATERIALES RASAE, S.A. DE C.V.",Minería de arena y grava para la construcción,6 a 10 personas,ESTATAL LIBRE 3 VILLA DE ALVAREZ MINATITLAN KILOMETRO 8 + 500,,,El Pedregal,28950,COMALA,,MATERIALES.RASAE@GMAIL.COM,,19.3069182,-103.81199726
6717724,MINA EL PESAR,"MINERA DEL NORTE, S.A. DE C.V.",Minería de hierro,0 a 5 personas,A 2 KM POR EL CAMINO DE MINATITLÁN A LOCALIDAD LAS PESADAS.,,,MINATITLAN,28809,MINATITLÁN,3143325221,MINOSA@PRODIGY.NET.MX,,19.39833706,-104.06267372
6713225,"MINARALES SALREY, S.A. DE C.V.","MINERALES SALREY, S.A. DE C.V.",Minería de hierro,0 a 5 personas,CAMINO A CHANDIABLO,,,TAPEIXTLES ZONA INDUSTRIAL,28239,MANZANILLO,1382314,,,19.12722216,-104.3043565
6695113,MINERALES DE NORTEAMERICA,MINERALES DE NORTEAMERICA,Minería de hierro,0 a 5 personas,CAMINO A CHANDIABLO,,,TAPEIXTLES,28239,MANZANILLO,1382224,,,19.13657494,-104.30310686
6186339,MINERÍA DE ARENA Y GRAVA PARA LA CONSTRUCCIÓN,,Minería de sal,11 a 30 personas,CARRETERA LIBRE COLIMA-MANZANILLO,0,0,LAGUNA DE CUYUTLÁN,0,MANZANILLO,4448038040,,,19.00472827,-104.13360923
6189275,MINERÍA DE HIERRO,"JINLONG DONGLI MINERA INTERNATIONAL, S.A. DE C.V.",Minería de hierro,6 a 10 personas,PLAYA DE ORO,0,0,MORELOS,28210,MANZANILLO,3141382885,,,19.077708,-104.305286
6186338,MINERÍA DE SAL,,Minería de sal,6 a 10 personas,GERONIMO ARZAC,146,0,CENTRO,0,MANZANILLO,3121023095,,,19.00472222,-104.13361111
6186337,MINERÍA DE SAL,,Minería de sal,6 a 10 personas,PROGRESO,202,0,TRINIDAD,0,MANZANILLO,3121427384,,,19.00472222,-104.13361111
6722365,"MINERIA DEL NORTE, S.A. DE C.V.","MINERIA DEL NORTE, S.A. DE C.V.",Minería de hierro,0 a 5 personas,BRECHA MINATITLÁN LAS PESADAS,,,RANCHO FIGUEROA,28750,MINATITLÁN,,,,19.39862863,-104.07277912
6695114,"NEU MINERALS, S. DE R.L. DE C.V.","NEU MINERALS, S. DE R.L. DE C.V.",Minería de hierro,0 a 5 personas,A 900 METROS AL NORESTE DE JALIPA.,,,MORELOS,28217,MANZANILLO,,,NO,19.12576408,-104.25468858
6189269,OFICINA ADMINISTRATIVA,"SAL BLANCA DE COLIMA, S.A. DE C.V.",Minería de sal,0 a 5 personas,CARR LIBRE COLIMA -MANZANILLO,73,0,V. CARRANZA,28800,MANZANILLO,3143349488,,,19.01160731,-104.10951427
6189274,OFICINA ADMINISTRATIVA DALOU,"MINING COMPANY DALOU, S.A. DE C.V.",Minería de hierro,6 a 10 personas,AUDIENCIA,48,35,PENINSULA DE SANTIAGO,28860,MANZANILLO,,,,19.11116232,-104.34418452
6189273,OFICINA ADMINISTRATIVA DE NEU MINERALS S. DE R.L. DE C.V.,"NEU MINERALS, S. DE R.L. DE C.V.",Minería de hierro,0 a 5 personas,LAZARO CARDENAS,1811,4,MORELOS,28210,MANZANILLO,3143336333,,,19.08411131,-104.30822204
6186347,OFICINA ADMINISTRATIVA DE SOCIEDAD COOPERATIVA DE SALINEROS DE COLIMA,"SOCIEDAD COOPERATIVA DE SALINEROS DE COLIMA, S.C.L.",Minería de sal,101 a 250 personas,INDEPENDENCIA,91,0,CENTRO,28000,COLIMA,13123120101,SALINEROSDECOLIMA@HOTMAIL.COM,WWW.SALINEROSDECOLIMA.COM,19.24299978,-103.7301787
6189281,OFICINA ADMINISTRATIVA DE SOCIEDAD COOPERATIVA DE SALINEROS DE COLIMA,"SOCIEDAD COOPERATIVA DE SALINEROS DE COLIMA, S.C.L.",Minería de sal,0 a 5 personas,MIGUEL HIDALGO,30,0,CENTRO,28350,ARMERÍA,13123120101,SALINEROSDECOLIMA@HOTMAIL.COM,WWW.SALINEROSDECOLIMA.COM,18.92034576,-104.06860736
6189272,OFICINA ADMINISTRATIVA DESARROLLO MINERO UNIFICADO DE MÉXICO,"DESARROLLO MINERO UNIFICADO DE MEXICO, S.A. DE C.V.",Minería de hierro,51 a 100 personas,AUDIENCIA,48,0,PENINSULA DE SANTIAGO,28860,MANZANILLO,,,,19.11116225,-104.34418343
6189279,OFICINA ADMINISTRATIVA GRUPO MINERO PHILOUS,"GRUPO MINERO PHILOUS DE MEXICO, S.A. DE C.V.",Minería de hierro,6 a 10 personas,LAZARO CARDENAS,698,0,LAS BRISAS,28217,MANZANILLO,3143322120,,,19.06920476,-104.30230716
6189276,OFICINA ADMINISTRATIVA MINA EL PESAR,"MINERA DEL NORTE, S.A. DE C.V.",Minería de hierro,0 a 5 personas,NINGUNO,0,0,EJIDO CAMPOS,28809,MANZANILLO,3143325221,MINOJA@PRODIGY.NET.MX,,19.02057726,-104.30911435
6189280,OFICINA ADMINISTRATIVA MINTOR,"MINTOR, S.A. DE C.V.",Minería de hierro,0 a 5 personas,LAZARO CARDENAS,1811,0,MORELOS,28210,MANZANILLO,3141382119,,,19.08411038,-104.30822208
6189278,OFICINA ADMINISTRATIVA PACIFIC MINERALS AND METALS S.A.P.I. DE C.V.,"PACIFIC MINERALS AND METALS MEXICO, S.A.P.I. DE C.V.",Minería de hierro,0 a 5 personas,PAJARO DE FUEGO,0,0,SALAGUA,28869,MANZANILLO,,,,19.10360594,-104.33215309
6189277,OFICINA ADMINISTRATIVA SUNJU MINING,"SUNJU MINING RESOURCES, S.A. DE C.V.",Minería de hierro,11 a 30 personas,SIERRA DE CIMALTEPEC,0,0,TAPEIXTLES,28239,MANZANILLO,3141256761,,,19.075303,-104.282669
6189268,OPERADORA MINERA JOV SA DE CV,OPERADORA MINERA JOV SA DE CV,Minería de arena y grava para la construcción,6 a 10 personas,ALLENDE,236,0,CENTRO,28000,COLIMA,3123139400,MINERAJOV@HOTMAIL.COM,,19.242994,-103.721907
6186355,OPERADORA MINERA JOV SA DE CV,OPERADORA MINERA JOV SA DE CV,Minería de arena y grava para la construcción,11 a 30 personas,TERRACERIA ARROYOSECO-A DESERT GLORI,0,0,SC,28950,COMALA,3123139400,MINERAJOV@HOTMAIL.COM,,19.32666667,-103.80055556
6186329,"PACIFIC MINERALS AND METALS MEXICO, S.A.P.I. DE C.V.","PACIFIC MINERALS AND METALS MEXICO, S.A.P.I. DE C.V.",Minería de hierro,11 a 30 personas,PÁJARO DE FUEGO,0,2,SALAGUA,28267,MANZANILLO,3143333465,FACTU2014@GMAIL.COM,,19.10352067,-104.3321856
6508866,"PATIO DE ALMACENAMIENTO DE MATERIALES APASCO, S.A. DE C.V.","PATIO DE ALMACENAMIENTO DE MATERIALES APASCO, S.A. DE C.V.",Minería de arena y grava para la construcción,6 a 10 personas,BRECHA SIN NOMBRE,,,,28870,MANZANILLO,,,,19.0983373,-104.27361288
6186345,PLANTA PELETIZADORA (PLANTA DE BENEFICIO),"CONSORCIO MINERO BENITO JUAREZ PEÑA COLORADA, S.A. DE C.V.",Minería de hierro,251 y más personas,NINGUNO,1000,0,EJIDO TAPEIXTLES MANZANILLO COLONIA,28239,MANZANILLO,3143310640,,,19.08566697,-104.2796592
6186336,"PORFIRIA CARRILLO VIUDA DE JARAMILLO S.C. DE RL, DE C.V.",,Minería de sal,11 a 30 personas,MANUEL GARCIA MACIAS,40,0,JARDINES DE VISTA HERMOSA,28017,MANZANILLO,3143342,,,19.01227213,-104.09609163
6186364,REYNA MINAS S.A. DE C.V.,"REYNA MINAS, S.A. DE C.V.",Minería de hierro,6 a 10 personas,LOTE MINERO RUFUS,0,0,LOTE MINERO RUFUS,0,MANZANILLO,52561214,FBALANDRANO@REYNAMINING.COM.MX,,19.15252003,-104.244997
6186351,SAL COSTA CHICA DE COLIMA,,Minería de sal,6 a 10 personas,ENTRADA CURVA DEL VENADO,0,0,SALINAS EL VENADO,28880,MANZANILLO,3141047998,,,19.00472222,-104.13361111
6186320,SALINEROS EL ABUELO,,Minería de sal,31 a 50 personas,CARRETERA LIBRE COLIMA MANZANILLO,0,0,SALINAS EL VENADO,28880,MANZANILLO,3121238856,,,19.00472222,-104.13361111
6186327,"SUNJU MINING & RESOURCES, S.A. DE C.V.","SUNJU MINING & RESOURCES, S.A. DE C.V.",Minería de hierro,6 a 10 personas,SIERRA DE CIMALTEPEC,0,0,TAPEIXTLES,28239,MANZANILLO,3143366323,,,19.07532565,-104.28276301
6186326,TRICASA,"TRITURADOS COSTA ALEGRE COSTA ALEGRE, S.A. DE C.V.",Minería de piedra caliza,0 a 5 personas,NINGUNO,0,0,RUIZ CORTINES (STA ROSA),28934,TECOMÁN,,SSR_67@HOTMAIL.COM,,18.94227416,-103.94408049
6186342,TRITURADORA LA FLOREÑA,,Minería de arena y grava para la construcción,6 a 10 personas,NINGUNO LAS ADJUNTAS,0,0,LOCALIDAD LAS ADJUNTAS,28800,MANZANILLO,3143364575,ENRIQUELS_1@HOTMAIL.COM,,19.0578297,-104.21650864
6189267,TRITURADOS DE COLIMA,TRITURADOS DE COLIMA SA DE CV,Minería de arena y grava para la construcción,0 a 5 personas,VICENTE GUERRERO,235,0,CENTRO,28970,VILLA DE ÁLVAREZ,13123302749,TRITURADOS.COLIMA@HOTMAIL.COM,,19.25996509,-103.73695059
6508859,TRITURADOS DE COLIMA,"TRITURADOS DE COLIMA, S.A. DE C.V.",Minería de arena y grava para la construcción,11 a 30 personas,CARRETERA VILLA DE ALVAREZ-MINATITLAN,0,,RELLENO SANITARIO,28970,VILLA DE ÁLVAREZ,13123302749,triturados.colima@hotmail.com,,19.25995864,-103.73695416
6186350,UNIDAD TECOMAN,MATERIALES LA GLORIA SA DE CV,Minería de piedra de yeso,51 a 100 personas,LIBRE ESTATAL 97 TECOMÁN - MADRID,0,0,PUERTA DE CALERAS,28930,TECOMÁN,13133244447,FGUARDADO@GPOLAGLORIA.COM.MX,WWW.GPOLAGLORIA.COM.MX,18.97916667,-103.85722222
6186346,"YESERA COLIMA, S.A. DE C.V.","YESERA COLIMA, S.A. DE C.V.",Minería de piedra de yeso,11 a 30 personas,CARRETERA COLIMA MANZANILLO,18,0,LOCALIDAD YESERA COLIMA,28700,COLIMA,3121322410,YECOL@HOTMAIL.COM,WWW.YESERACOLIMA.COM.MX,19.08444444,-103.77444444
322519,AIRE ACONDICIONADO FRIOLAND,,Instalaciones de sistemas centrales de aire acondicionado y calefacción,0 a 5 personas,LA ARMONÍA,235,,LA ARMONIA,28020,COLIMA,3123148315,,,19.25644022,-103.72415176
319108,AIRE ACONDICIONADO IGLU,,Instalaciones de sistemas centrales de aire acondicionado y calefacción,0 a 5 personas,FRANCISCO I. MADERO,718,,DEL CARMEN,28060,COLIMA,3123120259,,,19.2351991,-103.71576323
336312,ALMACÉN RENTA DE CIMBRA SIN NOMBRE,,Otros trabajos especializados para la construcción,0 a 5 personas,SAN LUIS POTOSÍ,1441,,CUAUHTEMOC,28048,COLIMA,3125930973,,,19.23082791,-103.69719764
6199335,"ALTA TECNOLOGIA EN CONCRETO DE COLIMA, S.A. DE C.V.","ALTA TECNOLOGIA EN CONCRETO DE COLIMA, S.A. DE C.V.",Trabajos de albañilería,0 a 5 personas,TECNOLÓGICO,52,103,SANTA BARBARA,28017,COLIMA,3123235020,,,19.2590155,-103.72037059
336584,AQUASOL ALBERCAS,,Otros trabajos especializados para la construcción,6 a 10 personas,MIGUEL DE CERVANTES SAAVEDRA,0,,LOMAS VERDES,28017,COLIMA,,,,19.26286338,-103.71122875
6146259,"ARDICA CONSTRUCCIONES, S.A. DE C.V.","ARDICA CONSTRUCCIONES, S.A. DE C.V.",Otros trabajos especializados para la construcción,101 a 250 personas,COLIMA,51,0,CENTRO,28300,ARMERÍA,13121599216,SANDRA.GARCIA@GRUPOA.COM.X,,18.93779603,-103.96353971
6144346,"AYEA CONSTRUCTORA, S.A. DE C.V.","AYEA CONSTRUCTORA, S.A. DE C.V.",Otros trabajos especializados para la construcción,11 a 30 personas,M. ESCOBEDO,3,0,VILLA DE ÁLVAREZ,28986,VILLA DE ÁLVAREZ,3121614141,AYEA.CONSTRUCTORA@GMAIL.COM,,19.26751218,-103.73685693
333486,BARRAGAN ALUMINIO Y ACABADOS,,Otros trabajos de acabados en edificaciones,11 a 30 personas,PROFESOR GREGORIO TORRES QUINTERO,550,,FATIMA,28050,COLIMA,3123140909,BARRAGANALUMINIO@HOTMAIL.COM,,19.25007666,-103.73624177
329379,CARPINTERÍA CARREON,,Realización de trabajos de carpintería en el lugar de la construcción,0 a 5 personas,1 PEDRO FLORES,12,,LAS PALMAS,28869,MANZANILLO,,,,19.11183439,-104.33209783
318637,CARPINTERÍA RESIDENCIAL DE COLIMA,,Realización de trabajos de carpintería en el lugar de la construcción,0 a 5 personas,COLIMA,362,,ORIENTAL,28046,COLIMA,3123124902,,,19.23813466,-103.70504811
339294,CARPINTERÍA SIN NOMBRE,,Realización de trabajos de carpintería en el lugar de la construcción,0 a 5 personas,FLOR DE AMAPOLA,821,,ARBOLEDAS DEL CARMEN,28978,VILLA DE ÁLVAREZ,,,,19.27598464,-103.72924255
348103,CARPINTERÍA SIN NOMBRE,,Realización de trabajos de carpintería en el lugar de la construcción,0 a 5 personas,MICHOACÁN,1722,,INSURGENTES,28060,COLIMA,3123138836,,,19.23278073,-103.69088884
6144244,"CERPAC CERCAS DEL PACIFICO, S.A. DE C.V.","CERPAC CERCAS DEL PACIFICO, S.A. DE C.V.",Otros trabajos especializados para la construcción,11 a 30 personas,A,0,0,PARQUE INDUSTRIAL,28075,COLIMA,3148726202,VOPEJA@HOTMAIL.COM,,19.23668769,-103.75811071
330337,CLIMATEC,"CLIMAS Y MANTENIMIENTO TECNICO, S.A. DE C.V.",Instalaciones de sistemas centrales de aire acondicionado y calefacción,0 a 5 personas,MERCURIO,192,,VALLE ESMERALDA BARRIO 4 VALLE DE LAS GARZAS,28219,MANZANILLO,3143339336,CLIMATEC_87@HOTMAIL.COM,,19.10615671,-104.31087638
6144204,CONSTRUCCIÓN DE SISTEMAS DE RIEGO AGRÍCOLA,,Otros trabajos especializados para la construcción,31 a 50 personas,16 DE SEPTIEMBRE,805,0,COLONIA VILLA FLORIDA,28160,TECOMÁN,3133247695,JAGUIRRE_MARTINEZ@HOTMAIL.COM,,18.91229528,-103.86236645
